0.6059 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
19.8898 	EXP 	Created CM_image_2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, image='sin', interpolate=False, mask=None, maskParams=None, name='CM_image_2', opacity=1.0, ori=0.0, pos=array([ 0.  , -0.16]), size=array([0.5, 0.5]), texRes=128, units='height', win=Window(...))
19.8902 	EXP 	Created BlankTest = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='BlankTest', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='', units='height', win=Window(...), wrapWidth=1)
19.8957 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([0., 0., 0.]), text='Thank you!', units='height', win=Window(...), wrapWidth=1)
19.9221 	WARNING 	t of last frame was 3051.60ms (=1/0)
19.9221 	EXP 	InstrText: autoDraw = True
22.4288 	EXP 	Imported Prac_Order.xlsx as conditions, 4 conditions, 2 params
22.4291 	EXP 	Created sequence: random, trialTypes=4, nReps=1, seed=None
22.4294 	EXP 	New trial (rep=0, index=0): OrderedDict([('UImage', 'materials/Asian/Male/L_A_M_02_270.png'), ('LImage', 'materials/Asian/Male/S_A_M_02_250.png')])
22.4927 	DATA 	Keypress: space
22.5036 	WARNING 	t of last frame was 83.70ms (=1/11)
22.5036 	EXP 	InstrText: autoDraw = False
22.5036 	EXP 	Upper_image: size = array([0.17361111, 0.17361111])
22.5036 	EXP 	Upper_image: image = 'materials/Asian/Male/L_A_M_02_270.png'
22.5036 	EXP 	Lower_image: size = array([0.17361111, 0.17361111])
22.5036 	EXP 	Lower_image: image = 'materials/Asian/Male/S_A_M_02_250.png'
22.5036 	EXP 	Fixation0: autoDraw = True
22.9872 	EXP 	Upper_image: autoDraw = True
22.9872 	EXP 	Lower_image: autoDraw = True
23.0040 	EXP 	Fixation0: autoDraw = False
24.1547 	DATA 	Mouse: Left button down, pos=(1264,488)
24.1705 	EXP 	Fixation0: autoDraw = False
24.1705 	EXP 	Upper_image: autoDraw = False
24.1705 	EXP 	Lower_image: autoDraw = False
24.1705 	EXP 	BlankTest: autoDraw = True
